,short_name,version,message,opendap_url
759,MODIS_CR_Equal_Angle_Daily,1.0,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/CloudRegimes/MODIS_CR_Equal_Angle_Daily.1.0//MODIS_CR.EqualAngle_daily.C61.V1.0.L3.2003.nc4
760,MODIS_CR_Equal_Area_3h,1.0,"unable to decode time units 'days since 2000-03-01 00:00:00' with ""calendar 'none'"". Try opening your dataset with decode_times=False or installing cftime if it is not installed.",https://measures.gesdisc.eosdis.nasa.gov/opendap/CloudRegimes/MODIS_CR_Equal_Area_3h.1.0//MODIS_CR.EqualArea_3h.C61.V1.0.L3.2003.nc4
761,ACOSMonthlyGriddedXCO2,3,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/CO2/ACOSMonthlyGriddedXCO2.3/2014/ACOSMonthlyGriddedXCO2_2014_09_v3_1642606018.nc
762,MSULTT,001,[Errno -90] NetCDF: file not found: b'https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSULTT.001/1979/L93ch23.7994daygrd_temp_msu.nat.Z',https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSULTT.001/1979/L93ch23.7994daygrd_temp_msu.nat.Z
763,MSUUTT,001,[Errno -90] NetCDF: file not found: b'https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSUUTT.001/1979/L93ch34.7994daygrd_temp_msu.nat.Z',https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSUUTT.001/1979/L93ch34.7994daygrd_temp_msu.nat.Z
764,MSULST,001,[Errno -90] NetCDF: file not found: b'https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSULST.001/1979/L93ch4.7994daygrd_temp_msu.nat.Z',https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSULST.001/1979/L93ch4.7994daygrd_temp_msu.nat.Z
765,MSUOP,001,[Errno -90] NetCDF: file not found: b'https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSUOP.001/1979/L93rain.79daygrd_msu.nat.Z',https://disc1.gesdisc.eosdis.nasa.gov/opendap/lim93/MSUOP.001/1979/L93rain.79daygrd_msu.nat.Z
766,MultiInstrumentFusedXCO2,3,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/CO2/MultiInstrumentFusedXCO2.3/2014/MultiInstrumentFusedXCO2_20140906_v3_1639402833.nc
767,MSAQSO2L4,2,"unable to decode time units 'years since 0000-01-01 00:00:00' with ""calendar 'gregorian'"". Try opening your dataset with decode_times=False or installing cftime if it is not installed.",https://measures.gesdisc.eosdis.nasa.gov/opendap/SO2/MSAQSO2L4.2//MSAQSO2L4_2005-2022_v02-00_20230601.nc
768,MSLERLSTL3zm,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/LER/MSLERLSTL3zm.1//MSLERLSTL3zm_v01-02-2013m0701t213456.he5
769,MSLERLSTL3d10,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/LER/MSLERLSTL3d10.1//MSLERLSTL3d10_v01-02-2013m0701t213228.he5
770,MSLERNNL3zm,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/LER/MSLERNNL3zm.1//MSLERNNL3zm_v01-02-2013m0701t214027.he5
771,MSLERNNL3d10,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/LER/MSLERNNL3d10.1//MSLERNNL3d10_v01-02-2013m0701t213752.he5
772,MSO3L3zm5,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Ozone/MSO3L3zm5.1//MSO3L3zm5_v01-02-2013m0907t142428.h5
773,MACLWP_diurnal,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/LWP/MACLWP_diurnal.1//maclwp_cloudlwpdiurnal_01_v1.nc4
774,MACLWP_mean,1,unable to decode time units 'months since 1988-01-01 00:00:00' with 'the default calendar'. Try opening your dataset with decode_times=False or installing cftime if it is not installed.,https://measures.gesdisc.eosdis.nasa.gov/opendap/LWP/MACLWP_mean.1//maclwp_cloudlwpave_1988_v1.nc4
775,MACTWP_mean,1,unable to decode time units 'months since 1988-01-01 00:00:00' with 'the default calendar'. Try opening your dataset with decode_times=False or installing cftime if it is not installed.,https://measures.gesdisc.eosdis.nasa.gov/opendap/LWP/MACTWP_mean.1//maclwp_totallwpave_1988_v1.nc4
776,PRECIP_AMSR2_GCOMW1,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_AMSR2_GCOMW1.1/2012/184/GCOMW1_AMSR2_FCDR2021_L2_V1_20120702-S223117-E001009.000676.V01E.nc
777,PRECIP_AMSRE_AQUA,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_AMSRE_AQUA.1/2002/152/AQUA_AMSRE_FCDR2021_L2_V1_20020601-S154829-E172652.000414.V01E.nc
778,PRECIP_GMI_GPM,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_GMI_GPM.1/2014/063/GPM_GMI_FCDR2021_L2_V1_20140304-S175932-E193159.000079.V01E.nc
779,PRECIP_SMMR_NIMBUS7,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_SMMR_NIMBUS7.1/1979/002/NIMBUS7_SMMR_FCDR2021_L2_V1_19790102_S010800-E025200.00965.V01E.nc
780,PRECIP_SSMI_F08,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_SSMI_F08.1/1987/190/F08_SSMI_FCDR2021_L2_V1_19870709-S125514-E143711.000274.V01E.nc
781,PRECIP_SSMI_F10,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_SSMI_F10.1/1990/342/F10_SSMI_FCDR2021_L2_V1_19901208-S144937-E163020.000100.V01E.nc
782,PRECIP_SSMI_F11,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_SSMI_F11.1/1991/337/F11_SSMI_FCDR2021_L2_V1_19911203-S180601-E194758.000074.V01E.nc
783,PRECIP_SSMI_F13,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_SSMI_F13.1/1995/123/F13_SSMI_FCDR2021_L2_V1_19950503-S150953-E165152.000566.V01E.nc
784,PRECIP_SSMI_F14,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_SSMI_F14.1/1997/127/F14_SSMI_FCDR2021_L2_V1_19970507-S172506-E190704.000467.V01E.nc
785,PRECIP_SSMI_F15,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_SSMI_F15.1/2000/054/F15_SSMI_FCDR2021_L2_V1_20000223-S094902-E113052.001027.V01E.nc
786,PRECIP_TMI_TRMM,1,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/Precipitation/PRECIP_TMI_TRMM.1/1997/341/TRMM_TMI_FCDR2021_L2_V1_19971207-S235717-E012836.000160.V01E.nc
787,NOBM_DAY,R2017,success,https://reason.gesdisc.eosdis.nasa.gov/opendap/nobm/NOBM_DAY.R2017/1998/day19980101.R2017.nc4
788,NOBM_MON,R2017,unable to decode time units 'months since 1998-01-01 00:00:00' with 'the default calendar'. Try opening your dataset with decode_times=False or installing cftime if it is not installed.,https://reason.gesdisc.eosdis.nasa.gov/opendap/nobm/NOBM_MON.R2017/1998/mon199801.R2017.nc4
789,NCALDAS_NOAH0125_D,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NCALDAS/NCALDAS_NOAH0125_D.2.0/1979/01/NCALDAS_NOAH0125_D.A19790102.002.nc4
790,NCALDAS_NOAH0125_Trends,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NCALDAS/NCALDAS_NOAH0125_Trends.2.0//NCALDAS_NOAH0125_Trends.A198010_201509.002.nc
791,GPM_MERGIR,1,success,https://disc2.gesdisc.eosdis.nasa.gov/opendap/MERGED_IR/GPM_MERGIR.1/1998/001/merg_1998010100_4km-pixel.nc4
792,GSSTF_NCEP,2c,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/GSSTF/GSSTF_NCEP.2c/1987/GSSTF_NCEP.2c.1987.07.01.he5
793,GSSTFM_NCEP,2c,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/GSSTF/GSSTFM_NCEP.2c/1987/GSSTFM_NCEP.2c.1987.07.01.he5
794,GSSTF_NCEP,3,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/GSSTF/GSSTF_NCEP.3/1987/GSSTF_NCEP.3.1987.07.01.he5
795,GSSTFM_NCEP,3,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/GSSTF/GSSTFM_NCEP.3/1987/GSSTFM_NCEP.3.1987.07.01.he5
796,SFC_NITROGEN_DIOXIDE_CONC,1,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HAQAST/SFC_NITROGEN_DIOXIDE_CONC.1//SurfaceNO2_0.0083deg_1990.nc
797,NLDAS_MOS0125_H,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_MOS0125_H.2.0/1979/002/NLDAS_MOS0125_H.A19790102.0000.020.nc
798,NLDAS_MOS0125_M,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_MOS0125_M.2.0/1979/NLDAS_MOS0125_M.A197901.020.nc
799,NLDAS_MOS0125_MC,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_MOS0125_MC.2.0//NLDAS_MOS0125_MC.ACLIM01.020.nc
800,NLDAS_NOAH0125_H,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_NOAH0125_H.2.0/1979/002/NLDAS_NOAH0125_H.A19790102.0100.020.nc
801,NLDAS_NOAH0125_M,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_NOAH0125_M.2.0/1979/NLDAS_NOAH0125_M.A197901.020.nc
802,NLDAS_NOAH0125_MC,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_NOAH0125_MC.2.0//NLDAS_NOAH0125_MC.ACLIM01.020.nc
803,NLDAS_FORA0125_H,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_FORA0125_H.2.0/1979/001/NLDAS_FORA0125_H.A19790101.1300.020.nc
804,NLDAS_FORA0125_M,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_FORA0125_M.2.0/1979/NLDAS_FORA0125_M.A197901.020.nc
805,NLDAS_FORA0125_MC,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_FORA0125_MC.2.0//NLDAS_FORA0125_MC.ACLIM01.020.nc
806,NLDAS_FORB0125_H,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_FORB0125_H.2.0/1979/001/NLDAS_FORB0125_H.A19790101.1300.020.nc
807,NLDAS_FORB0125_M,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_FORB0125_M.2.0/1979/NLDAS_FORB0125_M.A197901.020.nc
808,NLDAS_FORB0125_MC,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_FORB0125_MC.2.0//NLDAS_FORB0125_MC.ACLIM01.020.nc
809,NLDAS_VIC0125_H,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_VIC0125_H.2.0/1979/002/NLDAS_VIC0125_H.A19790102.0000.020.nc
810,NLDAS_VIC0125_M,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_VIC0125_M.2.0/1979/NLDAS_VIC0125_M.A197901.020.nc
811,NLDAS_VIC0125_MC,2.0,success,https://hydro1.gesdisc.eosdis.nasa.gov/opendap/NLDAS/NLDAS_VIC0125_MC.2.0//NLDAS_VIC0125_MC.ACLIM01.020.nc
812,CMS_OCE_BGC_CCS,1,unable to decode time units 'months since 2007-01-01' with 'the default calendar'. Try opening your dataset with decode_times=False or installing cftime if it is not installed.,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/CMS/CMS_OCE_BGC_CCS.1//cms_oce_bgc_ccs_i186_2007to2010_monthly_Alk.nc
813,OCO2_GEOS_L3CO2_DAY,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_GEOS_L3CO2_DAY.10r/2015/oco2_GEOS_L3CO2_day_20150101_B10206Ar.nc4
814,OCO2_GEOS_L3CO2_MONTH,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_GEOS_L3CO2_MONTH.10r/2015/oco2_GEOS_L3CO2_month_201501_B10206Ar.nc4
815,OCO2GriddedXCO2,3,success,https://measures.gesdisc.eosdis.nasa.gov/opendap/CO2/OCO2GriddedXCO2.3/2014/OCO2GriddedXCO2_20140906_v3_1639402520.nc
816,OCO2_Att,10,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_Att.10/2020/027/oco2_Attde_29637_200127_B10007_200128104011.h5
817,OCO2_Att,11,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_Att.11/2022/060/oco2_Attde_40757_220301_B11006_220302195013.h5
818,OCO2_Att,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_Att.10r/2014/183/oco2_Attde_00001_140702_B10000r_200505005851.h5
819,OCO2_Att,11r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_Att.11r/2014/183/oco2_Attde_00001_140702_B11000r_211224062258.h5
820,OCO2_Eph,10,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_Eph.10/2020/027/oco2_Ephem_29637_200127_B10007_200128104011.h5
821,OCO2_Eph,11,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_Eph.11/2022/060/oco2_Ephem_40757_220301_B11006_220302195013.h5
822,OCO2_Eph,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_Eph.10r/2014/183/oco2_Ephem_00001_140702_B10000r_200505005851.h5
823,OCO2_Eph,11r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_Eph.11r/2014/183/oco2_Ephem_00001_140702_B11000r_211224062258.h5
824,OCO2_L1aIn_Pixel,10,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1aIn_Pixel.10/2019/335/oco2_L1aInDP_28801a_191201_B10007_200204025500.h5
825,OCO2_L1aIn_Pixel,11,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1aIn_Pixel.11/2022/060/oco2_L1aInDP_40757a_220301_B11006_220302015925.h5
826,OCO2_L1aIn_Pixel,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1aIn_Pixel.10r/2014/202/oco2_L1aInDP_00278a_140721_B10000r_200505044220.h5
827,OCO2_L1aIn_Pixel,11r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_L1aIn_Pixel.11r/2014/202/oco2_L1aInDP_00278a_140721_B11000r_220105203554.h5
828,OCO2_L1aIn_Sample,10,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1aIn_Sample.10/2019/335/oco2_L1aInSB_28801a_191201_B10007_200204025500.h5
829,OCO2_L1aIn_Sample,11,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1aIn_Sample.11/2022/060/oco2_L1aInDS_40757a_220301_B11006_220302015925.h5
830,OCO2_L1aIn_Sample,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1aIn_Sample.10r/2014/184/oco2_L1aInSB_00018a_140703_B10000r_200505034422.h5
831,OCO2_L1aIn_Sample,11r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_L1aIn_Sample.11r/2014/184/oco2_L1aInSB_00018a_140703_B11000r_220105200708.h5
832,OCO2_L1B_Calibration,11,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1B_Calibration.11/2022/126/oco2_L1bClDS_41721a_220506_B11008_220506132745.h5
833,OCO2_L1B_Calibration,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_L1B_Calibration.10r/2014/249/oco2_L1bClDS_00958a_140906_B10003r_191231062034.h5
834,OCO2_L1B_Calibration,11r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_L1B_Calibration.11r/2014/249/oco2_L1bClDS_00958a_140906_B11006r_230308173717.h5
835,OCO2_L1B_Science,11,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap//OCO2_L1B_Science.11/2021/276/oco2_L1bScND_38594a_211003_B11006r_220518184247.h5
836,OCO2_L1B_Science,10r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_L1B_Science.10r/2014/249/oco2_L1bScND_00958a_140906_B10003r_191216202602.h5
837,OCO2_L1B_Science,11r,success,https://oco2.gesdisc.eosdis.nasa.gov/opendap/OCO2_L1B_Science.11r/2014/249/oco2_L1bScND_00958a_140906_B11006r_230308173300.h5
